id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51747972,Pet Friendly - Elevator - Laundry in Bldg - FIDI,275849638,Steven,,East Cambridge,42.35869,-71.05362,Entire home/apt,270,1,47,2022-06-18,4.68,36,178,47,STR-424123
53875474,"Gorgeous Brookline Studio w/ Gym, steps to...",107434423,Blueground,,Cambridgeport,42.34292,-71.11951,Entire home/apt,200,32,0,,,324,333,0,
25008538,Somerville One Bedroom Summer Sublet,94335661,Juan,,North Cambridge,42.3949,-71.11927,Private room,52,91,2,2018-07-16,0.04,1,89,0,
50937751,COZY 2 BED   Apartment Fenway,158837906,Hashouki,,Area 2/MIT,42.34583,-71.10251,Entire home/apt,449,28,3,2021-08-01,0.26,41,191,3,StR-738564
1279548,Cambridge / Somerville get away,6962693,Holly,,Agassiz,42.38684,-71.11494,Entire home/apt,125,30,60,2022-06-01,0.55,1,206,5,
4909590,"ALLSTON LOADED STUDIO: Steps to BU, BC & hospitals",25279966,Vj,,Cambridgeport,42.34838,-71.13163,Entire home/apt,79,240,343,2022-03-29,3.77,2,295,4,STR-415702
18139000,"Comfy, cozy and clean w/parking- Boston/Cambridge",23267805,Claudia,,Wellington-Harrington,42.39186,-71.09033,Entire home/apt,145,1,155,2022-06-05,2.46,1,264,39,
7364509,Lovely bright studio; walk to Harvard,20088422,Dan,,Agassiz,42.38189,-71.10924,Entire home/apt,130,32,68,2022-06-04,0.90,1,267,6,
45846721,"1 King or 2 Twin, Coolidge Corner Guest House",96423949,Jessica & Shawn,,Cambridgeport,42.33854,-71.11993,Private room,181,1,2,2022-03-04,0.29,9,88,2,
50870667,Fenway Park Vintage Brownstone B&B (3A),411294872,Lihua,,Area 2/MIT,42.34914,-71.09555,Private room,191,1,91,2022-06-09,8.05,7,218,91,STR-446547
47409010,NEW Charming-Off street Parking-10 min to Boston,262679267,Ed,,North Cambridge,42.39683,-71.1042,Entire home/apt,174,2,62,2022-06-05,3.53,3,28,48,
36558814,"The Whitney Boston, Classic Double Queen",270304636,The  Whitney Hotel,,East Cambridge,42.36146,-71.07193,Private room,790,1,0,,,1,354,0,Exempt: This listing is a hotel or motel
547642386543028346,"(P1) 2 Bedroom, Clean & Cozy!",331225367,Stone,,Agassiz,42.38559,-71.11283,Entire home/apt,270,1,15,2022-06-12,3.85,62,9,15,
53664880,"(CT) NEW!! BIG 4bed, 2 bath, Washer & Dryer",331225367,Stone,,West Cambridge,42.34809,-71.14125,Entire home/apt,439,1,18,2022-06-16,3.25,62,242,18,Exempt: This listing is a unit that has contracts with hospitals
27702986,Brookline Maple Tree Home,209137029,Rene,,Cambridgeport,42.34991,-71.11999,Entire home/apt,170,32,4,2020-01-31,0.11,1,44,0,
48103324,Exceptional 2b/2ba Loft | Downtown Financial Dist,275849638,Steven,,East Cambridge,42.35693,-71.0539,Entire home/apt,459,29,86,2022-06-16,5.55,36,93,72,STR-424134
49332756,"Quaint Brookline 2BR near Coolidge Corner, by...",107434423,Blueground,,Cambridgeport,42.3389,-71.1188,Entire home/apt,228,32,1,2021-09-22,0.11,324,226,1,
14950328,"""Port"" View - Queen Ensuite",92691757,Melissa,,East Cambridge,42.37216,-71.05937,Private room,230,1,55,2022-06-12,0.78,6,122,10,STR-420570
24542831,"Nana-tucket Inn, 
Apartment",182845742,Nancy,,North Cambridge,42.39317,-71.09816,Entire home/apt,300,3,3,2019-10-29,0.07,1,82,0,
51417227,★ 1 Free parking spot ★ 1 bed/1 bath ★ Location! ★,47584294,Jessy And Diego,,West Cambridge,42.35281,-71.13735,Entire home/apt,165,2,37,2022-06-06,3.96,7,210,37,Exempt: This listing is a unit that has contracts with hospitals
42449214,Somerville single family w 2 parking spots,28120544,Paul,,Wellington-Harrington,42.37395,-71.08794,Entire home/apt,172,3,1,2022-06-15,1,1,2,1,
603796806092162118,"Ellie 1- Back Bay 2beds, Best location!!",331225367,Stone,,Area 2/MIT,42.34382,-71.08401,Entire home/apt,215,1,3,2022-06-12,3,62,127,3,Exempt: This listing is a unit that has contracts with hospitals
235397,Spacious Condo Steps from Davis Sq.,844107,Sasha,,North Cambridge,42.39438,-71.11239,Entire home/apt,132,2,57,2022-06-13,0.52,1,257,2,
6992468,Victorian house near Harvard Sq + parking for 2,32447473,Kristen,,North Cambridge,42.3905,-71.11545,Entire home/apt,511,2,149,2022-06-19,1.76,1,52,31,
12899026,One Bedroom in prime Location near Boylston and Newbury Streets,22541573,Ken,,Area 2/MIT,42.34457,-71.08805,Entire home/apt,275,30,3,2016-11-11,0.04,40,317,0,
20868619,Newly renovated 3 bedroom  w/wifi & parking,117861820,Kevin,,West Cambridge,42.35948,-71.14155,Entire home/apt,400,2,282,2022-06-07,4.89,3,38,43,STR-413796
46991477,Large 2 BR | 1BA in the North End,9410008,Jason,,East Cambridge,42.36847,-71.05343,Entire home/apt,455,10,45,2022-05-30,2.59,19,171,29,STR-441407
614069252820907577,5BR 2BTH Bright & Spacious  Apt in Brighton,2356643,MyBostonTrip,,West Cambridge,42.36116,-71.14376,Entire home/apt,463,2,0,,,33,332,0,STR-461419
930906,"Room 10 at Coolidge Corner, Brookli",5014042,Yue Jin,,Cambridgeport,42.34044,-71.12589,Private room,95,3,18,2021-09-01,0.19,13,118,2,
628297796477850443,Brighton/Brookline/Allston suite + Free Parking,459432105,Irina,,West Cambridge,42.346661,-71.139252,Entire home/apt,125,2,12,2022-06-19,10.59,1,61,12,STR-479831
36935753,Visiting Scholars and Graduate Student Housing,25654103,Tom,,Mid-Cambridge,42.377407,-71.102997,Private room,63,91,1,2020-05-30,0.04,9,225,0,
53971022,Luxury high end 2 bedrooms apt at Watertown Mall,158837906,Hashouki,,West Cambridge,42.36113,-71.15886,Entire home/apt,377,19,0,,,41,356,0,
45531759,Luxury Brownstone Penthouse Duplex,21609039,Susan,,Area 2/MIT,42.34163,-71.08367,Entire home/apt,914,3,14,2022-06-18,0.75,3,231,10,STR-415029
595660830885973626,Cozy apartment for you | 1 BR in Brighton,359229620,Laronna,,West Cambridge,42.36046,-71.14401,Entire home/apt,260,91,0,,,20,365,0,
20726246,"Large private room 10min walk to Fenway,BC,BU,T",31340713,Kama,,Area 2/MIT,42.34591,-71.10692,Private room,118,2,97,2022-06-09,1.67,21,195,34,
560160957431820744,Sonder at Pierce Boston | Superior Three-Bedroom Apartment,224829568,Sonder (Boston),,Area 2/MIT,42.34462,-71.10219,Entire home/apt,1127,2,51,2022-04-29,0.98,22,315,11,Exempt: This listing is a hotel or motel
30981268,"BACK BAY walk to Berklee, Northeastern, Newbury St",180283497,Michelle,,Area 2/MIT,42.34622,-71.0904,Entire home/apt,115,29,3,2021-06-14,0.07,8,173,0,
568229685586571958,Lovely 1 Br apt at Arsenal mall Watertown Boston,158837906,Hashouki,,West Cambridge,42.3612,-71.15875,Entire home/apt,399,7,0,,,41,365,0,
23321493,"2bed/2bath,River View, Seconds from Mass General H",20079643,Alex @ Bcohousing,,East Cambridge,42.36347,-71.0699,Entire home/apt,359,75,8,2022-05-01,0.16,11,335,1,Exempt: This listing is a unit used for furnished institutional or business stays
649142637561813330,Cute Room in Mission Hill Apartment,297860058,June Team,,Area 2/MIT,42.33763,-71.08446,Private room,87,91,0,,,44,294,0,
40860494,Lovely Room in Sunny North End,297860058,June Team,,East Cambridge,42.36399,-71.05761,Private room,70,91,0,,,44,324,0,
554364781966575409,Thatch™ on Charles St. | Studio Apt #5,814298,Thatch,,Area 2/MIT,42.35925,-71.07145,Entire home/apt,253,1,7,2022-06-15,3.23,35,117,7,Exempt: This listing is a hotel or motel
53026920,Sonder No. 284 Back Bay | Stellar Queen Room w/ Balcony,224829568,Sonder (Boston),,Area 2/MIT,42.34993,-71.08579,Private room,540,2,0,,,22,332,0,LB-101745
573748093688005531,"Charming Brookline 1BR w/ Gym, next to...",107434423,Blueground,,Cambridgeport,42.33324,-71.11445,Entire home/apt,248,32,0,,,324,349,0,
50155970,Upscale One Bedroom Located in Boston’s Back Bay,22541573,Ken,,Area 2/MIT,42.34319,-71.08775,Entire home/apt,275,30,1,2022-05-11,0.70,40,275,1,
21445050,LUXURY BACK BAY STUDIO NEAR BERKLEY & Northeastern,155595193,Michelle,,Area 2/MIT,42.34651,-71.0899,Entire home/apt,115,29,2,2019-12-31,0.04,8,306,0,
53026691,Sonder No. 284 Back Bay | King Room,224829568,Sonder (Boston),,Area 2/MIT,42.34994,-71.08552,Private room,377,2,2,2022-05-01,0.59,22,350,2,LB-101745
17654520,"A Stylish Stay w/ a Queen Bed, Heated Floors; #34",22348222,Maverick,,Cambridgeport,42.34028,-71.12521,Entire home/apt,77,1,101,2022-06-06,1.62,84,306,11,
17652410,"A Stylish Stay w/ a Queen Bed, Heated Floors; #12",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,73,1,140,2022-05-19,2.25,84,337,17,
17654318,"A Stylish Stay w/ a Queen Bed, Heated Floors; #28",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,114,1,149,2022-06-04,2.40,84,330,22,
50411282,(2BD) Renovated+Historic Prospect Hill w/Parking,399266313,Jing,,Wellington-Harrington,42.38339,-71.09324,Entire home/apt,193,2,40,2022-05-28,3.72,2,90,40,
48178732,"Charming 1BR, Minutes from Union Square, Porter...",107434423,Blueground,,Agassiz,42.38771,-71.10052,Entire home/apt,182,32,0,,,324,318,0,
54054037,"Renovated 2B-1B; Prime location to BU, BC, LW, HBS",101705126,Yvette & John,,West Cambridge,42.3448,-71.13728,Entire home/apt,249,2,20,2022-06-19,4.20,1,129,20,STR-459214
1755927,"Nr Harvard, MIT Central AC, 3Floor Bright 2B Apt",7918311,Dina,,Agassiz,42.38229,-71.10079,Entire home/apt,269,10,57,2022-06-04,0.59,8,33,10,
17652585,"A Stylish Stay w/ a Queen Bed, Heated Floors; #18",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,108,1,128,2022-04-21,2.07,84,339,4,
17458872,"2Bed Apt w/Park Near Harvard,MIT&BU",118205164,Berta,,Mid-Cambridge,42.37797,-71.10162,Entire home/apt,249,2,274,2022-06-13,4.26,2,36,51,
17651270,"A Stylish Stay w/ a Queen Bed, Heated Floors; #1",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,125,1,123,2022-06-05,1.97,84,326,20,
41087314,A Cozy 3 Bedroom Home Close To Boston & Parking,321327851,Shirley,,East Cambridge,42.38944,-71.08419,Entire home/apt,190,2,66,2022-06-20,2.95,1,105,51,
16040760,Artist Luxury Apt in Boston Free Park & Walk to T,104174476,Cora,,West Cambridge,42.35457,-71.13293,Entire home/apt,248,91,71,2019-08-10,1.08,2,342,0,
17652206,"A Stylish Stay w/ a Queen Bed, Heated Floors; #3",22348222,Maverick,,Cambridgeport,42.34072,-71.12597,Entire home/apt,171,1,120,2022-05-27,1.97,84,327,20,
51307010,Spacious Studio in the North End near MGH,130680380,Jodie,,East Cambridge,42.36778,-71.05767,Entire home/apt,106,9,4,2022-05-17,0.39,7,29,4,STR-461702
51810948,Cozy North End 2BR steps from Harborwalk by...,107434423,Blueground,,East Cambridge,42.36745,-71.05434,Entire home/apt,225,32,0,,,324,330,0,
38849678,2 Bedroom guest suite in Brighton w/private bath,3847479,Jonathan,,West Cambridge,42.3533,-71.15811,Entire home/apt,116,1,44,2022-06-18,1.39,1,72,34,STR-413457
49332619,"Quaint Brookline 1BR near Coolidge Corner, by...",107434423,Blueground,,Cambridgeport,42.33929,-71.11797,Entire home/apt,323,32,0,,,324,355,0,
46672522,"Luxury 1B1B Apartment, Amazing Location",374689456,CambriBae,,Cambridgeport,42.34465,-71.11846,Entire home/apt,184,2,88,2022-06-07,4.73,8,19,61,
48678923,Airy Back Bay 2brm/2bath Gem Steps From Everything,2006852,Jay,,Area 2/MIT,42.35073,-71.08544,Entire home/apt,442,2,33,2022-06-07,2.30,7,293,26,STR-429495
645201424010804579,Two bedroom apartment near T/Harvard/MIT,19246369,Joe,,East Cambridge,42.38120592094338,-71.08470168402879,Entire home/apt,212,15,0,,,3,84,0,
17654407,"A Stylish Stay w/ a Queen Bed, Heated Floors; #31",22348222,Maverick,,Cambridgeport,42.34018,-71.12515,Entire home/apt,72,1,98,2022-05-27,1.57,84,342,16,
33388620,Beautiful Studio space,251530340,Tiffany,,Wellington-Harrington,42.37378,-71.0881,Entire home/apt,137,1,177,2022-06-06,4.55,1,292,63,
53126503,(B2R) Prideful Perfect Place! Back Bay studio,331225367,Stone,,Area 2/MIT,42.35181,-71.08683,Entire home/apt,315,1,26,2022-06-10,3.61,62,58,26,Exempt: This listing is a unit that has contracts with hospitals
21148168,Room in Brookline Village near Longwood Hospitals,5350366,Scott,,Cambridgeport,42.33308,-71.11524,Private room,50,91,4,2020-03-31,0.12,2,237,0,
49024833,(C11) Newly Styled Back Bay Studio!,331225367,Stone,,Area 2/MIT,42.34952,-71.08893,Entire home/apt,249,1,66,2022-06-16,4.67,62,40,61,Exempt: This listing is a unit that has contracts with hospitals
53287826,Huge Luxury apt in Fenway Boston,158837906,Hashouki,,Area 2/MIT,42.34452,-71.10296,Entire home/apt,449,28,0,,,41,351,0,Str-437645
35001266,"Renovated One Bedroom Apartment Allston, MA.",263682099,Carol,,West Cambridge,42.35157,-71.14026,Entire home/apt,109,29,149,2022-04-30,3.98,1,193,3,STR-414674
9834727,"Hideaway in Boston's North End-""Little Italy""",50648271,Richard,,East Cambridge,42.36594,-71.05669,Entire home/apt,257,3,142,2022-06-15,1.81,1,111,13,STR-430930
51925642,★Convenient 3BR apt.|modern w/a splash of Glam! ★,420571161,Nelson R,,Wellington-Harrington,42.38433,-71.08982,Entire home/apt,324,2,37,2022-06-19,4.01,1,247,37,
13173362,"BACK BAY 2 blocks subway, 1 street to Newbury St",38997,Michelle,,Area 2/MIT,42.34777,-71.08493,Entire home/apt,120,29,2,2021-09-06,0.07,11,288,1,
51979510,(W2) Cute Studio w/Full Kitchen South End!,331225367,Stone,,Area 2/MIT,42.33793,-71.07768,Entire home/apt,194,1,26,2022-06-19,2.83,62,242,26,Exempt: This listing is a unit that has contracts with hospitals
48297633,North End 1 BR in Little Italy,9410008,Jason,,East Cambridge,42.36634,-71.05613,Entire home/apt,291,10,35,2022-06-05,2.19,19,213,30,STR-441405
48282351,Renovated One Bedroom in Back Bay,9410008,Jason,,Area 2/MIT,42.3509,-71.08919,Entire home/apt,375,10,47,2022-06-05,3.12,19,160,39,STR-441412
548433540428028477,Thatch™ Newbury Street | One-Bedroom Apt. #6,814298,Thatch,,Area 2/MIT,42.34786,-71.08623,Entire home/apt,275,1,4,2022-06-12,1.88,35,112,4,Exempt: This listing is a hotel or motel
1410594,Lovely 2BR Union Sq. Davis/Porter/Harvard/Inman,3714464,Steve,,Wellington-Harrington,42.37820147855557,-71.08920047866482,Entire home/apt,275,3,0,,,1,11,0,
45734985,Long term stays! parking/private entrance included,281066763,Coolidge Corner Properties,,Cambridgeport,42.34753,-71.12444,Entire home/apt,220,28,2,2021-07-31,0.13,1,297,1,
48713521,Fantastic Fenway 1br - Close to Everything!,275849638,Steven,,Area 2/MIT,42.34916,-71.09266,Entire home/apt,236,1,71,2022-06-09,4.79,36,185,61,STR-438669
42465379,Cozy Room in Convenient North End,297860058,June Team,,East Cambridge,42.36574,-71.05687,Private room,76,91,0,,,44,356,0,
4484068,"Einstein room, cozy Queen bed + desk",2063272,"Sam, Jesse, And Kaia",,Agassiz,42.38645,-71.11302,Private room,74,91,23,2019-06-29,0.25,5,254,0,
48602234,Airy 2br Apt Downtown Boston - Smart Lock Entry,275849638,Steven,,East Cambridge,42.35745,-71.0533,Entire home/apt,465,2,92,2022-06-21,6.01,36,163,73,STR-424121
43216937,Sunny Renovated 2bed Close to Longwood Med Area,266312920,STARS Of,,Area 2/MIT,42.33691,-71.1134,Entire home/apt,313,2,15,2022-05-30,0.76,23,210,11,
36622141,"Close to Longwood Medical, public transit, sunny",266312920,STARS Of,,Area 2/MIT,42.33682,-71.11292,Entire home/apt,221,2,12,2021-12-30,0.38,23,206,3,
43148398,Sunny North End Home with Room To Move,297860058,June Team,,East Cambridge,42.36371,-71.05546,Private room,75,91,0,,,44,320,0,
27404136,"Sunny 2 Bed Apt By Boston Childrens Hosptial, BWH",20079643,Alex @ Bcohousing,,Area 2/MIT,42.33351,-71.10182,Entire home/apt,227,75,14,2022-06-12,0.44,11,284,6,Exempt: This listing is a unit used for furnished institutional or business stays
16496836,Modern Comfortable one-bed. Location can't be beat,342209,Alla,,Cambridgeport,42.3505,-71.12542,Entire home/apt,163,3,221,2022-03-27,3.32,1,200,40,
15559436,"Beautifully renovated 1 Bed Apt. - Allston, Boston",100180968,Charles,,Cambridgeport,42.3533,-71.12833,Entire home/apt,109,29,400,2022-04-01,6.09,1,123,5,STR-416677
43068882,Modern Design in North End,297860058,June Team,,East Cambridge,42.36526,-71.05776,Private room,69,91,1,2020-08-01,0.04,44,303,0,
977860,Bedroom near Longwood Hospitals,5350366,Scott,,Cambridgeport,42.33485,-71.11525,Private room,50,91,27,2020-01-31,0.25,2,173,0,
21607175,Spacious * SHORT TERM *READ LISTING,136163630,Jenny,,Wellington-Harrington,42.37633,-71.09746,Private room,95,1,126,2022-06-14,2.26,5,26,32,
19526379,Beautiful 2BR near BU/Fenway/ Longwood Medical,50750007,Mark,,Cambridgeport,42.34155,-71.11906,Entire home/apt,135,2,186,2022-06-19,3.08,2,79,53,
545795391843407833,"N1 Little Italy, TD Garden, Historic Freedom Trail",3637081,Sarah,,East Cambridge,42.36546,-71.05561,Entire home/apt,211,1,2,2022-06-05,2,12,215,2,Exempt: This listing is a unit used for furnished institutional or business stays
49364638,"(F21) Fenway! Brand New, Clean + Comfortable!",331225367,Stone,,Area 2/MIT,42.34246,-71.10145,Entire home/apt,271,2,61,2022-06-19,4.37,62,39,58,Exempt: This listing is a unit that has contracts with hospitals
38274887,"Ideal Back Bay 1BR w/ City View, A/C, near...",107434423,Blueground,,Area 2/MIT,42.35039,-71.09029,Entire home/apt,177,32,0,,,324,261,0,
7310887,Spacious and Sunny Brookline Apartment,38302832,Jacklyn,,West Cambridge,42.34532,-71.13829,Entire home/apt,285,3,200,2022-06-09,2.38,1,13,28,STR-384350
891661,GORGEOUS WATER FRT NORTH END STUDIO,4737456,Paolo,,East Cambridge,42.3665,-71.05296,Entire home/apt,145,2,528,2022-06-03,4.68,1,127,83,STR-400168
44742662,"Furnished 5BR/2BA | $4,950 monthly | Magoun Square",25654103,Tom,,North Cambridge,42.39587,-71.10303,Entire home/apt,165,91,0,,,9,294,0,
42863510,Clean Penthouse Suite near Boston  +Free Parking,134962425,Peter,,Wellington-Harrington,42.3866,-71.08844,Entire home/apt,381,3,50,2022-06-04,2.22,2,262,34,
15803315,Entire townhouse in Somerville near Harvard/MIT,363189,Santosh And Kristen,,North Cambridge,42.39466,-71.10396,Entire home/apt,500,28,152,2022-06-07,2.22,1,236,14,
51300156,"Dapper Back Bay 1BR, Steps from Newbury St. and...",107434423,Blueground,,Area 2/MIT,42.3505139,-71.089844,Entire home/apt,184,32,0,,,324,301,0,
38017421,Elegant home on leafy street mins from Harvard,636016,Cat And Trishan,,Agassiz,42.38159,-71.10919,Entire home/apt,250,31,3,2020-12-20,0.11,1,126,0,
42708127,"Bright Allston 2BR w/ W/D in basement, by...",107434423,Blueground,,West Cambridge,42.34983,-71.1494,Entire home/apt,194,32,1,2021-08-15,0.10,324,310,1,
18498138,Floating suite in Boston Harbor,3029783,Deborah,,East Cambridge,42.37564,-71.04913,Entire home/apt,224,2,53,2022-04-17,0.89,4,335,8,STR-416892
47183297,Spacious North End 1 BR | 1BA,9410008,Jason,,East Cambridge,42.3651,-71.05079,Entire home/apt,291,10,42,2022-05-19,2.55,19,189,31,STR-441415
36370563,"Charlestown houseboat, walk to Boston attractions",3029783,Deborah,,East Cambridge,42.37482,-71.05098,Entire home/apt,265,2,22,2022-03-19,0.62,4,299,5,STR-416892
42116996,Sleek Downtown Studio w/ Gym Near Parks + Transit,48005494,,,East Cambridge,42.3528,-71.05337,Entire home/apt,175,32,4,2021-12-23,0.18,14,297,1,
3664031,2 bedroom condo in Downtown Boston,2006852,Jay,,East Cambridge,42.3636,-71.05367,Entire home/apt,250,31,52,2022-05-27,0.55,7,39,2,
52952935,"Cheerful 3-bedroom home with free parking, patio",2132836,Bastien,,Agassiz,42.38777,-71.10861,Entire home/apt,220,20,0,,,1,207,0,
49041122,"HB Lil Italy, Historic, Freedom Trail, TD Garden",3637081,Sarah,,East Cambridge,42.36609,-71.05423,Entire home/apt,194,1,135,2022-06-04,9.78,12,215,121,Exempt: This listing is a unit used for furnished institutional or business stays
41949812,Riverway the best of Boston and Brookline!,331970881,Isaac,,Area 2/MIT,42.33358,-71.11114,Entire home/apt,198,365,0,,,1,358,0,
47770530,Renovated 2BR | 1.5BA on Charles St,9410008,Jason,,Area 2/MIT,42.35885,-71.07033,Entire home/apt,657,10,45,2022-06-03,2.95,19,198,35,STR-441400
47092230,"Gorgeous Brighton 1BR w/ W/D, Pool, near T +...",107434423,Blueground,,West Cambridge,42.34727,-71.14549,Entire home/apt,211,32,1,2022-04-16,0.44,324,282,1,
